url	first_seen	portal	title	company	status	location
https://job-boards.greenhouse.io/canonical/jobs/6366166	2026-06-10	greenhouse-api	Dell Global Alliance Director	Canonical	added	Home Based - Americas
https://job-boards.greenhouse.io/canonical/jobs/6460571	2026-06-10	greenhouse-api	Director, Talent Analytics	Canonical	added	Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/7646448	2026-06-10	greenhouse-api	Engineering Director - Business Data	Canonical	added	Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/7646454	2026-06-10	greenhouse-api	Engineering Director - Commercial Systems	Canonical	added	Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/5188002	2026-06-10	greenhouse-api	Engineering Manager	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/6215502	2026-06-10	greenhouse-api	Engineering Manager - AppArmor	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/5127399	2026-06-10	greenhouse-api	Engineering Manager - App Stores	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/4175808	2026-06-10	greenhouse-api	Engineering Manager- Ceph & Distributed Storage	Canonical	added	Home Based - Americas; Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/3657756	2026-06-10	greenhouse-api	Engineering Manager, Commercial Systems	Canonical	added	Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/5869156	2026-06-10	greenhouse-api	Engineering Manager for IAM (Identity and Access Management)	Canonical	added	Home Based - Americas; Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/4676823	2026-06-10	greenhouse-api	Engineering Manager, Managed Services	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/4810491	2026-06-10	greenhouse-api	Engineering Manager - MLOps & Analytics	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/4144793	2026-06-10	greenhouse-api	Engineering Manager - Public Cloud, Python, Golang	Canonical	added	Home Based - Americas; Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/3740499	2026-06-10	greenhouse-api	Engineering Manager - Python and K8s	Canonical	added	Home Based - APAC; Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/6215514	2026-06-10	greenhouse-api	Engineering Manager - Security Standards and Hardening	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/3313558	2026-06-10	greenhouse-api	Engineering Manager - Solutions Engineering	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/5612564	2026-06-10	greenhouse-api	Engineering Manager - Ubuntu Core	Canonical	added	Home Based - Americas; Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/7732724	2026-06-10	greenhouse-api	Engineering Manager - Ubuntu Desktop Apps 	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/4192903	2026-06-10	greenhouse-api	Engineering Manager - Ubuntu Security	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/4754075	2026-06-10	greenhouse-api	Engineering Manager - Web	Canonical	added	Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/5894889	2026-06-10	greenhouse-api	GitOps Engineering Manager	Canonical	added	Home Based - APAC; Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/5692058	2026-06-10	greenhouse-api	Golang Engineering Manager, Commercial Systems	Canonical	added	Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/6950222	2026-06-10	greenhouse-api	IBM Global Alliance Director	Canonical	added	Home Based - Americas
https://job-boards.greenhouse.io/canonical/jobs/4676858	2026-06-10	greenhouse-api	OpenStack Engineering Manager	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/5692059	2026-06-10	greenhouse-api	Python Engineering Manager, Commercial Systems	Canonical	added	Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/7607786	2026-06-10	greenhouse-api	Software Alliances Director, Americas	Canonical	added	Home Based - Americas
https://job-boards.greenhouse.io/canonical/jobs/6300377	2026-06-10	greenhouse-api	Software Alliances Director, EMEA	Canonical	added	Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/5211861	2026-06-10	greenhouse-api	Software Engineering Director	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/4283003	2026-06-10	greenhouse-api	Software Engineering Manager (Backend SaaS)	Canonical	added	Home Based - Americas
https://job-boards.greenhouse.io/canonical/jobs/4410480	2026-06-10	greenhouse-api	Software Engineering Manager - Sustaining Engineering	Canonical	added	Home Based - Americas
https://job-boards.greenhouse.io/canonical/jobs/6854119	2026-06-10	greenhouse-api	Support Engineering Manager	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/7778744	2026-06-10	greenhouse-api	Telco Field Engineering Director	Canonical	added	Home Based - Americas; Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/7521220	2026-06-10	greenhouse-api	Ubuntu Engineering Manager	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/caylent/jobs/5985806004	2026-06-10	greenhouse-api	AI/ML Engineering Manager	Caylent	added	USA
https://job-boards.greenhouse.io/caylent/jobs/6010596004	2026-06-10	greenhouse-api	Customer Solutions Architect	Caylent	added	ARGENTINA
https://job-boards.greenhouse.io/caylent/jobs/5826044004	2026-06-10	greenhouse-api	Data Practice Director	Caylent	added	MEXICO
https://job-boards.greenhouse.io/caylent/jobs/5571578004	2026-06-10	greenhouse-api	Director of Cloud Native Applications	Caylent	added	MEXICO
https://job-boards.greenhouse.io/caylent/jobs/5722444004	2026-06-10	greenhouse-api	Engineering Manager	Caylent	added	ARGENTINA
https://job-boards.greenhouse.io/caylent/jobs/5722443004	2026-06-10	greenhouse-api	Engineering Manager 	Caylent	added	BRAZIL
https://job-boards.greenhouse.io/caylent/jobs/4937606004	2026-06-10	greenhouse-api	Engineering Manager - Data	Caylent	added	MEXICO
https://job-boards.greenhouse.io/caylent/jobs/4415217004	2026-06-10	greenhouse-api	Engineering Manager -  Data	Caylent	added	BRAZIL
https://job-boards.greenhouse.io/caylent/jobs/5535509004	2026-06-10	greenhouse-api	Principal Cloud Architect	Caylent	added	ARGENTINA
https://job-boards.greenhouse.io/caylent/jobs/5133417004	2026-06-10	greenhouse-api	Senior Cloud Architect - Not an Active Opening, Building Talent Pipeline	Caylent	added	ARGENTINA
https://jobs.elastic.co/jobs?gh_jid=7968189&gh_jid=7968189	2026-06-10	greenhouse-api	ABM Manager, Global Public Sector	Elastic	added	United States
https://jobs.elastic.co/jobs?gh_jid=7885940&gh_jid=7885940	2026-06-10	greenhouse-api	Global PR Director, US 	Elastic	added	United States
https://jobs.elastic.co/jobs?gh_jid=7992591&gh_jid=7992591	2026-06-10	greenhouse-api	Principal Product Manager Infrastructure, Observability	Elastic	added	United States
https://jobs.elastic.co/jobs?gh_jid=7843340&gh_jid=7843340	2026-06-10	greenhouse-api	Principal Software Engineer (Networking) - Platform	Elastic	added	Spain
https://jobs.elastic.co/jobs?gh_jid=7843348&gh_jid=7843348	2026-06-10	greenhouse-api	Principal Software Engineer - Vector Search - Elasticsearch	Elastic	added	United States
https://jobs.elastic.co/jobs?gh_jid=7721569&gh_jid=7721569	2026-06-10	greenhouse-api	Senior Security Compliance Analyst - Public Sector - Information Security	Elastic	added	United States
https://jobs.elastic.co/jobs?gh_jid=7573961&gh_jid=7573961	2026-06-10	greenhouse-api	Senior Software Engineer - Vector Search - Elasticsearch	Elastic	added	United States
https://jobs.elastic.co/jobs?gh_jid=7747112&gh_jid=7747112	2026-06-10	greenhouse-api	Senior Solutions Architect - SLED	Elastic	added	New York, United States
https://jobs.elastic.co/jobs?gh_jid=7954418&gh_jid=7954418	2026-06-10	greenhouse-api	Sr. Director, Field Technology and AI	Elastic	added	United States
https://job-boards.greenhouse.io/vtex/jobs/5889103004	2026-06-10	greenhouse-api	Engineering Manager, Cloud Storage	VTEX	added	Brazil
https://job-boards.greenhouse.io/nubank/jobs/7176546	2026-06-10	greenhouse-api	Design Director	Nubank	added	USA, Miami
https://job-boards.greenhouse.io/clara/jobs/5035771007	2026-06-10	greenhouse-api	DevOps AWS Cost Optimization Specialist (Especialista en Optimización de Costos de AWS) - Remote	Clara	added	Latin America 
https://job-boards.greenhouse.io/clara/jobs/5065094007	2026-06-10	greenhouse-api	Global Head of Legal & Regulatory (Director Global de Legal) - Mexico City (Hybrid)	Clara	added	Mexico City, Mexico City, Mexico
https://job-boards.greenhouse.io/clara/jobs/5142970007	2026-06-10	greenhouse-api	Product Lead (Líder de Producto) - LATAM	Clara	added	São Paulo, São Paulo, Brazil
https://job-boards.greenhouse.io/clara/jobs/4721896007	2026-06-10	greenhouse-api	Senior Product Manager (Gerente/a Senior de Producto) – LATAM (Remote)	Clara	added	Colombia; Latin America 
https://bitso.com/jobs/7582505003?gh_jid=7582505003	2026-06-10	greenhouse-api	Senior Engineering Manager 	Bitso	added	Latin America
https://jobs.ashbyhq.com/belvo/d10ed20d-bcbb-4b2e-b8e4-29236f8c87fb	2026-06-10	ashby-api	New Products Strategy Director	Belvo	added	🇧🇷 São Paulo / 🇲🇽 Mexico City / 🌎Remote
https://jobs.ashbyhq.com/kueski/0e9ded17-510f-4fc8-b5e7-2b7ed904c92f	2026-06-10	ashby-api	Senior Director of Collections	Kueski	added	Mexico (remote)
https://jobs.lever.co/dlocal/6835bf9d-69de-43bc-8c78-112f9fac4bf5	2026-06-10	lever-api	US Managing Director	dLocal	added	United States
https://job-boards.greenhouse.io/caylent/jobs/5985807004	2026-06-10	greenhouse-api	AI/ML Engineering Manager	Caylent	added	BRAZIL
https://job-boards.greenhouse.io/caylent/jobs/6010761004	2026-06-10	greenhouse-api	Customer Solutions Architect	Caylent	added	MEXICO
https://job-boards.greenhouse.io/caylent/jobs/5825816004	2026-06-10	greenhouse-api	Data Practice Director	Caylent	added	USA
https://job-boards.greenhouse.io/caylent/jobs/5571570004	2026-06-10	greenhouse-api	Director of Cloud Native Applications	Caylent	added	BRAZIL
https://job-boards.greenhouse.io/caylent/jobs/5722445004	2026-06-10	greenhouse-api	Engineering Manager	Caylent	added	MEXICO
https://job-boards.greenhouse.io/caylent/jobs/4937599004	2026-06-10	greenhouse-api	Engineering Manager - Data	Caylent	added	ARGENTINA
https://job-boards.greenhouse.io/caylent/jobs/5535506004	2026-06-10	greenhouse-api	Principal Cloud Architect	Caylent	added	BRAZIL
https://job-boards.greenhouse.io/caylent/jobs/4382456004	2026-06-10	greenhouse-api	Senior Cloud Architect - Not an Active Opening, Building Talent Pipeline	Caylent	added	BRAZIL
https://job-boards.greenhouse.io/clara/jobs/5142952007	2026-06-10	greenhouse-api	Product Lead (Líder de Producto) - LATAM	Clara	added	Mexico City, Mexico City, Mexico
https://jobs.ashbyhq.com/supabase/f2f28afa-4b42-43c7-b977-48f5b686fba2	2026-06-10	ashby-api	Core Product Lead	Supabase	added	Remote
https://careers.datadoghq.com/detail/7991343/?gh_jid=7991343	2026-06-10	greenhouse-api	Product Operations Manager	Datadog	added	New York, New York, USA
https://job-boards.greenhouse.io/caylent/jobs/5985808004	2026-06-10	greenhouse-api	AI/ML Engineering Manager	Caylent	added	ARGENTINA
https://job-boards.greenhouse.io/caylent/jobs/5826066004	2026-06-10	greenhouse-api	Data Practice Director	Caylent	added	BRAZIL
https://job-boards.greenhouse.io/caylent/jobs/5525031004	2026-06-10	greenhouse-api	Director of Cloud Native Applications	Caylent	added	USA
https://job-boards.greenhouse.io/caylent/jobs/4415216004	2026-06-10	greenhouse-api	Engineering Manager - Data	Caylent	added	USA
https://job-boards.greenhouse.io/caylent/jobs/5535505004	2026-06-10	greenhouse-api	Principal Cloud Architect	Caylent	added	MEXICO
https://job-boards.greenhouse.io/nubank/jobs/7158412	2026-06-10	greenhouse-api	Product Operations Manager III	Nubank	added	Brazil, Sao Paulo
https://job-boards.greenhouse.io/clara/jobs/5135800007	2026-06-10	greenhouse-api	Mobile Product Lead – LATAM 	Clara	added	Latin America 
https://job-boards.greenhouse.io/clara/jobs/5136255007	2026-06-10	greenhouse-api	Product Lead, Invoice Automation	Clara	added	Mexico City, Mexico City, Mexico
https://job-boards.greenhouse.io/clara/jobs/5142956007	2026-06-10	greenhouse-api	Product Lead (Líder de Producto) - LATAM	Clara	added	Colombia
https://job-boards.greenhouse.io/clara/jobs/5153328007	2026-06-10	greenhouse-api	Product Lead - Risk	Clara	added	Colombia
https://job-boards.greenhouse.io/hightouch/jobs/6020299004	2026-06-12	greenhouse-api	Engineering Manager, Agents	Hightouch	added	Remote (North America)
https://job-boards.greenhouse.io/hightouch/jobs/6020373004	2026-06-12	greenhouse-api	Engineering Manager, Customer Studios	Hightouch	added	Remote (North America)
https://job-boards.greenhouse.io/gitlab/jobs/8551473002	2026-06-12	greenhouse-api	Senior Solutions Architect	GitLab	added	Remote, Germany
https://job-boards.greenhouse.io/gitlab/jobs/8551474002	2026-06-12	greenhouse-api	Solutions Architect	GitLab	added	Remote, Germany
https://boards.greenhouse.io/cloudflare/jobs/7462799?gh_jid=7462799	2026-06-12	greenhouse-api	Distributed Systems Engineer, Analytical Database Platform	Cloudflare	added	Hybrid
https://boards.greenhouse.io/cloudflare/jobs/7462803?gh_jid=7462803	2026-06-12	greenhouse-api	Distributed Systems Engineer - Data Platform - Analytics and Alerts	Cloudflare	added	Hybrid
https://boards.greenhouse.io/cloudflare/jobs/7462801?gh_jid=7462801	2026-06-12	greenhouse-api	Distributed Systems Engineer - Data Platform (Delivery, Database, Retrieval)	Cloudflare	added	Hybrid
https://boards.greenhouse.io/cloudflare/jobs/7462802?gh_jid=7462802	2026-06-12	greenhouse-api	Distributed Systems Engineer - Data Platform - Logs and Audit Logs	Cloudflare	added	Hybrid
https://jobs.elastic.co/jobs?gh_jid=8001435&gh_jid=8001435	2026-06-12	greenhouse-api	Technical Instructor	Elastic	added	United States
https://careers.datadoghq.com/detail/7967871/?gh_jid=7967871	2026-06-12	greenhouse-api	Partner Solutions Architect (Brazil)	Datadog	added	Sao Paulo, Brazil
https://careers.datadoghq.com/detail/7977644/?gh_jid=7977644	2026-06-12	greenhouse-api	Partner Solutions Architect (Mexico)	Datadog	added	Mexico City, Mexico
https://careers.datadoghq.com/detail/7997198/?gh_jid=7997198	2026-06-12	greenhouse-api	Partner Solutions Architect (Pan-EMEA GSI)	Datadog	added	Amsterdam, The Netherlands; Dubai, United Arab Emirates; Italy, Remote; Lisbon, Portugal; Madrid, Spain; Stockholm, Sweden
https://careers.datadoghq.com/detail/8001760/?gh_jid=8001760	2026-06-12	greenhouse-api	Senior Software Engineer - Observability Visibility	Datadog	added	New York, New York, USA
https://job-boards.greenhouse.io/caylent/jobs/5985809004	2026-06-12	greenhouse-api	AI/ML Engineering Manager	Caylent	added	MEXICO
https://job-boards.greenhouse.io/caylent/jobs/5826045004	2026-06-12	greenhouse-api	Data Practice Director	Caylent	added	ARGENTINA
https://job-boards.greenhouse.io/caylent/jobs/5571576004	2026-06-12	greenhouse-api	Director of Cloud Native Applications	Caylent	added	ARGENTINA
https://job-boards.greenhouse.io/stone/jobs/7766455003	2026-06-12	greenhouse-api	[Local Schemes] Software Engineering Manager I	Stone	added	Sao Paulo, Sao Paulo, Brasil
https://job-boards.greenhouse.io/stone/jobs/7764765003	2026-06-12	greenhouse-api	[Tribo da Controladoria] Software Engineering Manager I	Stone	added	Sao Paulo, Sao Paulo, Brasil
https://job-boards.greenhouse.io/clara/jobs/5136291007	2026-06-12	greenhouse-api	Product Lead (Líder de Producto) - LATAM	Clara	added	Brasil ; Colombia; Mexico City, Mexico City, Mexico
https://jobs.ashbyhq.com/belvo/daf0758c-5ca4-4255-9ef4-79e7a03249c0	2026-06-12	ashby-api	Senior Engineering Manager Payments	Belvo	added	🇲🇽 Mexico City / 🇧🇷 São Paulo / 🇲🇽🇧🇷 Remote
https://jobs.ashbyhq.com/supabase/66bab062-b769-43cf-ac3c-a2630257624c	2026-06-13	ashby-api	Customer Solution Architect Team Lead (AMER)	Supabase	added	Remote
https://job-boards.greenhouse.io/clara/jobs/5150834007	2026-06-13	greenhouse-api	Tech Lead — ClarOps (Líder Técnico de ClarOps) - Remote	Clara	added	Latin America 
https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-funcional-erp-en-cordoba-0E01025B6A456D9961373E686DCF3405	2026-06-13	manual-web	Analista Funcional ERP	Porta Hnos	added	Córdoba, Córdoba
https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-soporte-e-infraestructura-en-sistemas-area-de-sistemas-en-don-torcuato-DA457EE9B5E3029961373E686DCF3405	2026-06-13	manual-web	Soporte e infraestructura en Sistemas	Epsa	added	Don Torcuato, Buenos Aires
https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-analista-funcional-en-monserrat-E41F60DEC8605C1661373E686DCF3405	2026-06-13	manual-web	Analista Funcional	Itrio	added	Monserrat, Capital Federal
https://job-boards.greenhouse.io/caylent/jobs/5615167004	2026-06-13	greenhouse-api	Project Manager	Caylent	added	ARGENTINA
https://job-boards.greenhouse.io/caylent/jobs/6001312004	2026-06-13	greenhouse-api	Senior Project Manager	Caylent	added	ARGENTINA
https://job-boards.greenhouse.io/canonical/jobs/3256589	2026-06-13	greenhouse-api	Enterprise Project Manager	Canonical	added	Home based - Worldwide
https://job-boards.greenhouse.io/canonical/jobs/2808065	2026-06-13	greenhouse-api	Project Manager - Ubuntu Embedded Systems	Canonical	added	Home Based - Americas; Home based - EMEA
https://job-boards.greenhouse.io/canonical/jobs/4732475	2026-06-13	greenhouse-api	Public Cloud Project Manager	Canonical	added	Home Based - Americas
https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-ref-20827-analista-devops-senior-hibrido-caba-centro-en-retiro-59EFAB116A99689D61373E686DCF3405	2026-06-13	manual-web	Analista DevOps Senior	ADN Recursos Humanos	added	Retiro, Capital Federal
https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-soporte-funcional-de-aplicaciones-informaticas-area-salud-en-balvanera-14D4CBFD1262088861373E686DCF3405	2026-06-13	manual-web	Soporte Funcional de Aplicaciones Informáticas	Infomedical	added	Balvanera, Capital Federal
https://ar.computrabajo.com/ofertas-de-trabajo/oferta-de-trabajo-de-soporte-it-e-infraestructura-en-belgrano-D276583B36EEA78061373E686DCF3405	2026-06-13	manual-web	Soporte IT e Infraestructura	TMT	added	Belgrano, Capital Federal
https://ar.linkedin.com/jobs/view/devops-engineer-jr-at-mand%C3%BC-hr-4416340232	2026-06-13	linkedin-public:DevOps	DevOps Engineer Jr.	Mandü HR	added	Greater Buenos Aires
https://ar.linkedin.com/jobs/view/other-positions-qa-sysadmin-devops-administrative-etc-at-kelsus-inc-4121559226	2026-06-13	linkedin-public:DevOps	Other positions (QA, SysAdmin, DevOps, Administrative, etc)	Kelsus, Inc.	added	Argentina
https://ar.linkedin.com/jobs/view/middle-devops-engineer-at-hrbaires-4426672027	2026-06-13	linkedin-public:DevOps	Middle DevOps Engineer	HRBaires	added	Argentina
https://ar.linkedin.com/jobs/view/devops-engineer-at-electroneek-4416347576	2026-06-13	linkedin-public:DevOps	DevOps Engineer	ElectroNeek	added	Argentina
https://ar.linkedin.com/jobs/view/devops-engineer-at-kiu-system-solutions-4411753994	2026-06-13	linkedin-public:DevOps	Devops Engineer	KIU System Solutions	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/devops-engineer-remote-at-pragmatike-4422692690	2026-06-13	linkedin-public:DevOps	DevOps Engineer (Remote)	Pragmatike	added	Argentina
https://ar.linkedin.com/jobs/view/intermediate-devops-engineer-op02150-at-dev-pro-4418958146	2026-06-13	linkedin-public:DevOps	Intermediate DevOps Engineer - OP02150	Dev.Pro	added	Greater Buenos Aires
https://ar.linkedin.com/jobs/view/devops-support-engineer-argentina-at-arize-ai-4401389865	2026-06-13	linkedin-public:DevOps	DevOps Support Engineer (Argentina)	Arize AI	added	Argentina
https://ar.linkedin.com/jobs/view/devops-at-roko-labs-4395921121	2026-06-13	linkedin-public:DevOps	DevOps	Roko Labs	added	Greater Buenos Aires
https://ar.linkedin.com/jobs/view/cloud-engineer-at-cvc-corp-argentina-4416843424	2026-06-13	linkedin-public:Cloud Engineer	Cloud Engineer	CVC Corp Argentina	added	Greater Buenos Aires
https://ar.linkedin.com/jobs/view/aws-cloud-engineer-at-on-energy-4428140893	2026-06-13	linkedin-public:Cloud Engineer	AWS Cloud Engineer	ON.energy	added	Argentina
https://ar.linkedin.com/jobs/view/junior-devops-cloud-engineer-at-metlife-argentina-4415716230	2026-06-13	linkedin-public:Cloud Engineer	Junior DevOps & Cloud Engineer	MetLife Argentina	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/junior-technical-project-manager-at-mastercard-4374886043	2026-06-13	linkedin-public:Project Manager IT	Junior Technical Project Manager	Mastercard	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/senior-project-manager-at-medif%C3%A9-4402823725	2026-06-13	linkedin-public:Project Manager IT	Senior Project Manager	Medifé	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/senior-project-manager-at-cushman-wakefield-4415057834	2026-06-13	linkedin-public:Project Manager IT	Senior Project Manager	Cushman & Wakefield	added	Greater Buenos Aires
https://ar.linkedin.com/jobs/view/it-project-manager-workspace-at-tecla-4428158524	2026-06-13	linkedin-public:Project Manager IT	IT Project Manager (Workspace)	Tecla	added	Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/senior-project-manager-at-pwc-argentina-4416630862	2026-06-13	linkedin-public:Project Manager IT	Senior - Project Manager	PwC Argentina	added	Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/technical-project-manager-at-huzzle-com-4420278475	2026-06-13	linkedin-public:Project Manager IT	Technical Project Manager	Huzzle.com	added	Argentina
https://ar.linkedin.com/jobs/view/sr-project-manager-at-apply-digital-4422659833	2026-06-13	linkedin-public:Project Manager IT	Sr Project Manager	Apply Digital	added	Argentina
https://ar.linkedin.com/jobs/view/technical-project-manager-at-huzzle-com-4405617637	2026-06-13	linkedin-public:Project Manager IT	Technical Project Manager	Huzzle.com	added	Argentina
https://ar.linkedin.com/jobs/view/technical-project-manager-at-sunnydata-4410220756	2026-06-13	linkedin-public:Project Manager IT	Technical Project Manager	SunnyData	added	Argentina
https://ar.linkedin.com/jobs/view/senior-project-manager-pmo-at-zs-4351136974	2026-06-13	linkedin-public:Project Manager IT	Senior Project Manager - PMO	ZS	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/analista-funcional-facturaci%C3%B3n-cobranzas-at-telecentro-4419620571	2026-06-13	linkedin-public:Analista Funcional	Analista Funcional - Facturación & Cobranzas	Telecentro	added	Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/analista-funcional-crm-at-provincia-net-4408584825	2026-06-13	linkedin-public:Analista Funcional	Analista funcional CRM	Provincia NET	added	Comuna 1, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/analista-funcional-at-bidcom-4403671004	2026-06-13	linkedin-public:Analista Funcional	Analista Funcional	Bidcom	added	Greater Buenos Aires
https://ar.linkedin.com/jobs/view/analista-funcional-at-paladini-s-a-4396672435	2026-06-13	linkedin-public:Analista Funcional	Analista Funcional	Paladini S.A.	added	Rosario, Santa Fe, Argentina
https://ar.linkedin.com/jobs/view/analista-funcional-at-hanseatica-compa%C3%B1%C3%ADa-de-seguros-4422725346	2026-06-13	linkedin-public:Analista Funcional	Analista Funcional	Hanseatica Compañía de Seguros	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/analista-funcional-administrativo-erp-at-calycon-s-a-4428347709	2026-06-13	linkedin-public:Analista Funcional	Analista Funcional Administrativo (ERP)	CALYCON S.A.	added	Cordoba, Córdoba, Argentina
https://ar.linkedin.com/jobs/view/analista-funcional-at-grupo-st-4421969287	2026-06-13	linkedin-public:Analista Funcional	Analista Funcional	Grupo ST	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/analista-funcional-de-sistemas-at-la-an%C3%B3nima-4420431102	2026-06-13	linkedin-public:Analista Funcional	Analista Funcional de Sistemas	La Anónima	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/analista-funcional-erp-at-porta-hnos-s-a-4413972451	2026-06-13	linkedin-public:Analista Funcional	Analista Funcional ERP	Porta Hnos. S.A.	added	Cordoba, Córdoba, Argentina
https://ar.linkedin.com/jobs/view/analista-de-sistemas-junior-part-time-at-grupo-taraborelli-4417233456	2026-06-13	linkedin-public:Analista de Sistemas	Analista de Sistemas Junior Part Time	Grupo Taraborelli	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/analista-de-sistemas-erp-at-randstad-digital-4426355951	2026-06-13	linkedin-public:Analista de Sistemas	Analista de sistemas - ERP	Randstad Digital	added	Greater Buenos Aires
https://ar.linkedin.com/jobs/view/analista-de-redes-para-direcci%C3%B3n-de-sistemas-at-pontificia-universidad-cat%C3%B3lica-argentina-santa-mar%C3%ADa-de-los-buenos-aires-%E2%80%8B-4413165783	2026-06-13	linkedin-public:Analista de Sistemas	Analista de Redes para Dirección de Sistemas	Pontificia Universidad Católica Argentina 'Santa María de los Buenos Aires'	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/analista-funcional-it-at-aden-business-school-4427118875	2026-06-13	linkedin-public:Analista de Sistemas	Analista Funcional IT	Aden Business School	added	Mendoza, Mendoza, Argentina
https://ar.linkedin.com/jobs/view/analista-en-tecnolog%C3%ADas-e-innovaci%C3%B3n-en-sistemas-bibliotecarios-at-pontificia-universidad-cat%C3%B3lica-argentina-santa-mar%C3%ADa-de-los-buenos-aires-%E2%80%8B-4409621666	2026-06-13	linkedin-public:Analista de Sistemas	Analista en Tecnologías e Innovación en Sistemas Bibliotecarios	Pontificia Universidad Católica Argentina 'Santa María de los Buenos Aires'	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/soporte-it-ssr-at-oneinfo-consulting-4396772157	2026-06-13	linkedin-public:Soporte IT	Soporte IT SSR	OneInfo Consulting	added	Greater Buenos Aires
https://ar.linkedin.com/jobs/view/soporte-it-semi-senior-at-am%C3%A9rica-virtual-4416467046	2026-06-13	linkedin-public:Soporte IT	Soporte IT Semi Senior	América Virtual	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/soporte-it-e-infraestructura-at-tmt-trade-marketing-technologies-4411290641	2026-06-13	linkedin-public:Soporte IT	Soporte IT e Infraestructura	TMT Trade Marketing Technologies	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/coordinador-de-infraestructura-at-oneinfo-consulting-4396771180	2026-06-13	linkedin-public:Soporte IT	Coordinador de Infraestructura	OneInfo Consulting	added	Buenos Aires, Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/t%C3%A9cnico-de-infraestructura-it-manufactura-h%C3%ADbrido-munro-at-acciona-it-4427546485	2026-06-13	linkedin-public:Soporte IT	Técnico de infraestructura IT & Manufactura - Híbrido Munro	Acciona IT	added	Buenos Aires Province, Argentina
https://ar.linkedin.com/jobs/view/administrador-o-administradora-de-sistemas-rosario-at-joffrehr-4421977313	2026-06-13	linkedin-public:Soporte IT	Administrador o Administradora de Sistemas - Rosario	JoffreHR	added	Rosario, Santa Fe, Argentina
